PRODCODE,PRODDATE,CONTRACTNO,WONO,ITEMNO,CATCOD,ITEMSIZE,CUTSIZE,CUTSHT,CUTTIMES,REALSHT,CUTWEIGHT,CTRTYPE,DONO
1,43070,0267K17,0526K17,171107053#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2107.01,1,0008L17
1,43070,,0526K17,171107053#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,731.56,1,
2,43073,0267K17,0526K17,171107053#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1177,1,1177,731.56,1,0008L17
1,43070,0267K17,0531K17,171106984#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4511.65,1,0008L17
1,43070,0267K17,0531K17,171106984#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2121.3,1,0008L17
1,43070,,0531K17,171106984#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,736.52,1,
2,43073,0267K17,0531K17,171106984#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1183,1,1183,736.52,1,0008L17
1,43070,0267K17,0534K17,170905945#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,3,3,7381.6,1,0008L17
1,43070,0267K17,0534K17,170905945#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,3,3,3470.71,1,0008L17
1,43070,,0534K17,170905945#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,3,3,1205.04,1,
2,43070,0267K17,0534K17,170905945#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1917,1,1917,1205.04,1,0008L17
1,43070,0267K17,0522K17,170905996#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,3,3,6013.51,1,0008L17
1,43070,0267K17,0522K17,170905996#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,3,3,2827.45,1,0008L17
1,43070,,0522K17,170905996#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,3,3,981.7,1,
2,43073,0267K17,0522K17,170905996#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1565,1,1565,981.7,1,0008L17
1,43070,0267K17,0523K17,171107009#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4475.17,1,0008L17
1,43070,0267K17,0523K17,171107009#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2104.15,1,0008L17
1,43070,,0523K17,171107009#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,730.57,1,
2,43070,0267K17,0523K17,171107009#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1177,1,1177,730.57,1,0008L17
1,43070,0267K17,0525K17,171107048#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4469.09,1,0008L17
1,43070,0267K17,0525K17,171107048#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2101.29,1,0008L17
1,43070,,0525K17,171107048#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,729.57,1,
2,43073,0267K17,0525K17,171107048#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1171,1,1171,729.57,1,0008L17
2,43061,0079L17,0438K17,170805241#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,30,1,30,2111.69,1,0092L17
2,,STOCK,0438K17,170805241#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,124,1,124,8728.31,1,
1,43073,,0594K17,171106815,110,01.20-1030.0-COIL.,01.20-1030.0-COIL.,1,2,2,16740,2,
1,43074,,0594K17,171106815,110,01.20-1030.0-COIL.,01.20-0120.0-COIL.,4,1,4,3900.6,2,
1,43074,,0594K17,171106815,110,01.20-1030.0-COIL.,01.20-0110.0-COIL.,12,1,12,10726.56,2,
1,43074,,0594K17,171106815,110,01.20-1030.0-COIL.,01.20-0060.0-COIL.,4,1,4,1950.28,2,
2,43077,0305K17,0594K17,171106815,110,01.20-0120.0-COIL.,01.20-0120.0-1219.0,2759,1,2759,3900.6,2,0098L17
2,43078,0305K17,0594K17,171106815,110,01.20-0110.0-COIL.,01.20-0110.0-1219.0,8363,1,8363,10726.56,2,0098L17
2,43080,0305K17,0594K17,171106815,110,01.20-0060.0-COIL.,01.20-0060.0-1219.0,2790,1,2790,1950.28,2,0098L17
1,43070,0267K17,0533K17,171106988#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4511.65,1,0008L17
1,43070,0267K17,0533K17,171106988#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2121.3,1,0008L17
1,43070,,0533K17,171106988#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,736.52,1,
2,43070,0267K17,0533K17,171106988#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1183,1,1183,736.52,1,0008L17
1,43070,0267K17,0532K17,171106987#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4529.89,1,0008L17
1,43070,0267K17,0532K17,171106987#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2129.88,1,0008L17
1,43070,,0532K17,171106987#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,739.5,1,
2,43070,0267K17,0532K17,171106987#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1185,1,1185,739.5,1,0008L17
1,43070,0267K17,0527K17,171107066#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4469.09,1,0008L17
1,43070,0267K17,0527K17,171107066#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2101.29,1,0008L17
1,43070,,0527K17,171107066#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,729.57,1,
2,43070,0267K17,0527K17,171107066#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1175,1,1175,729.57,1,0008L17
1,43070,0267K17,0528K17,171107078#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4475.17,1,0008L17
1,43070,0267K17,0528K17,171107078#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2104.15,1,0008L17
1,43070,,0528K17,171107078#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,730.57,1,
2,43070,0267K17,0528K17,171107078#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1175,1,1175,730.57,1,0008L17
1,43070,0267K17,0524K17,171107029#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4487.33,1,0008L17
1,43070,0267K17,0524K17,171107029#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2109.87,1,0008L17
1,43070,,0524K17,171107029#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,732.55,1,
2,43070,0267K17,0524K17,171107029#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1188,1,1188,732.55,1,0008L17
1,43070,0267K17,0529K17,171106970#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4511.65,1,0008L17
1,43070,0267K17,0529K17,171106970#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2121.3,1,0008L17
1,43070,,0529K17,171106970#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,736.52,1,
2,43070,0267K17,0529K17,171106970#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1171,1,1171,736.52,1,0008L17
1,43070,0267K17,0530K17,171106983#,001,01.50-1219.0-COIL.,01.50-0741.2-COIL.,1,2,2,4529.89,1,0008L17
1,43070,0267K17,0530K17,171106983#,001,01.50-1219.0-COIL.,01.50-0348.5-COIL.,1,2,2,2129.88,1,0008L17
1,43070,,0530K17,171106983#,001,01.50-1219.0-COIL.,01.50-0121.0-COIL.,1,2,2,739.5,1,
2,43070,0267K17,0530K17,171106983#,001,01.50-0121.0-COIL.,01.50-0121.0-0442.8,1190,1,1190,739.5,1,0008L17
1,43073,,0593K17,171106814,110,01.20-1030.0-COIL.,01.20-1030.0-COIL.,1,2,2,16750,2,
1,43073,,0593K17,171106814,110,01.20-1030.0-COIL.,01.20-0120.0-COIL.,16,1,16,15611.68,2,
1,43073,,0593K17,171106814,110,01.20-1030.0-COIL.,01.20-0060.0-COIL.,2,1,2,975.72,2,
2,43081,0305K17,0593K17,171106814,110,01.20-0120.0-COIL.,01.20-0120.0-1219.0,11148,1,11148,15611.68,2,0098L17
2,43081,0305K17,0593K17,171106814,110,01.20-0060.0-COIL.,01.20-0060.0-1219.0,1388,1,1388,975.72,2,0098L17
2,,0237J17,0397J17,170905727#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,60,1,60,2104.48,1,
2,43034,0069L17,0397J17,170905727#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,70,1,70,2455.22,1,0094L17
2,,STOCK,0397J17,170905727#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,71,1,71,2490.3,1,
2,43076,,0077L17,171207423,183,06.00-1219.0-COIL.,06.00-1219.0-1411.0,125,1,125,10090,2,
3,43081,0040L17,0077L17,171207423,183,06.00-1219.0-1411.0,06.00-1219.0-0349.0,500,1,500,9982.74,2,0110L17
1,43081,0080L17,0143L17,170301890#,076,03.60-1219.0-COIL.,03.60-0105.0-COIL.,11,2,22,8991.73,1,0096L17
1,43081,0080L17,0143L17,170301890#,076,03.60-1219.0-COIL.,03.60-0049.0-COIL.,1,2,2,381.47,1,0096L17
1,43081,0078L17,0133L17,171006463,015,02.30-1200.0-COIL.,02.30-0043.0-COIL.,5,2,10,1802.4,2,0095L17
1,43081,0078L17,0133L17,171006463,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,4,2,8,3521,2,0095L17
1,43081,0078L17,0133L17,171006463,015,02.30-1200.0-COIL.,02.30-0030.0-COIL.,1,2,2,251.5,2,0095L17
1,43081,,0133L17,171006463,015,02.30-1200.0-COIL.,02.30-0538.0-COIL.,1,2,2,4510.23,2,
1,43081,0078L17,0133L17,171006463,015,02.30-0538.0-COIL.,02.30-0105.0-COIL.,6,1,6,2640.72,2,0095L17
1,43081,0078L17,0133L17,171006463,015,02.30-0538.0-COIL.,02.30-0043.0-COIL.,10,1,10,1802.4,2,0095L17
1,43081,0089L17,0206L17,171207726,024,06.00-1097.0-COIL.,06.00-0155.0-COIL.,7,1,7,8629.53,2,0097L17
1,43080,0077L17,0141L17,171207431,077,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,11064.74,2,0100L17
2,43081,0088L17,0205L17,171207387,076,04.50-1219.0-COIL.,04.50-1219.0-0640.0,200,1,200,5560.73,2,0101L17
2,43081,0088L17,0205L17,171207387,076,04.50-1219.0-COIL.,04.50-1219.0-2438.0,32,1,32,3389.27,2,0101L17
1,43076,0039L17,0075L17,171207421,001,02.80-1219.0-COIL.,02.80-0075.0-COIL.,16,2,32,9381.44,2,0099L17
2,43081,0091L17,0208L17,171207723,184,02.90-1280.0-COIL.,02.90-1280.0-1920.0,171,1,171,10025,2,0102L17
1,43081,0090L17,0207L17,171207724,024,06.00-1097.0-COIL.,06.00-0155.0-COIL.,7,1,7,8224.02,2,0112L17
1,43082,0093L17,0210L17,171207727,024,06.00-1097.0-COIL.,06.00-0155.0-COIL.,7,1,7,8095.43,2,0114L17
1,43082,0092L17,0209L17,171207725,024,06.00-1097.0-COIL.,06.00-0155.0-COIL.,7,1,7,7744.38,2,0113L17
2,43077,0052L17,0096L17,170906029#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,235,1,235,8071.93,1,0062L17
2,43077,STOCK,0096L17,170906029#,001,01.50-1219.0-COIL.,01.50-1219.0-2438.0,26,1,26,893.07,1,
1,43082,0084L17,0182L17,171106889,015,02.30-1200.0-COIL.,02.30-0065.0-COIL.,18,1,18,7312.5,2,0121L17
1,43082,0084L17,0181L17,171106888,015,02.30-1200.0-COIL.,02.30-0065.0-COIL.,18,1,18,7117.56,2,0121L17
1,43082,0084L17,0178L17,171106885,015,02.30-1200.0-COIL.,02.30-0065.0-COIL.,18,1,18,7293.06,2,0121L17
1,43082,0084L17,0180L17,171106887,015,02.30-1200.0-COIL.,02.30-0065.0-COIL.,18,1,18,7117.56,2,0121L17
1,43082,0084L17,0179L17,171106886,015,02.30-1200.0-COIL.,02.30-0065.0-COIL.,18,1,18,7331.94,2,0121L17
2,43082,0100L17,0223L17,171207521,076,04.50-1219.0-COIL.,04.50-1219.0-2438.0,85,1,85,8940,2,0116L17
2,43082,0100L17,0224L17,171207522,076,04.50-1219.0-COIL.,04.50-1219.0-2438.0,84,1,84,8800,2,0116L17
2,43082,0102L17,0226L17,171207729#,001,01.40-1219.0-COIL.,01.40-1219.0-2438.0,190,1,190,6177.44,1,0128L17
2,43082,STOCK,0226L17,171207729#,001,01.40-1219.0-COIL.,01.40-1219.0-2438.0,5,1,5,162.56,1,
1,43082,0084L17,0187L17,171106826,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4375,2,0121L17
1,43082,0084L17,0187L17,171106826,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2343.75,2,0121L17
1,43082,0084L17,0187L17,171106826,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,656.25,2,0121L17
1,43082,0084L17,0195L17,171107105,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4456.67,2,0121L17
1,43082,0084L17,0195L17,171107105,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2387.5,2,0121L17
1,43082,0084L17,0195L17,171107105,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,668.5,2,0121L17
1,43082,0084L17,0189L17,171107099,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4340,2,0121L17
1,43082,0084L17,0189L17,171107099,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2325,2,0121L17
1,43082,0084L17,0189L17,171107099,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,651,2,0121L17
1,43082,0084L17,0192L17,171107102,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4118.33,2,0121L17
1,43082,0084L17,0192L17,171107102,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2206.25,2,0121L17
1,43082,0084L17,0192L17,171107102,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,617.75,2,0121L17
1,43082,0084L17,0200L17,171107172,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4270,2,0121L17
1,43082,0084L17,0200L17,171107172,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2287.5,2,0121L17
1,43082,0084L17,0200L17,171107172,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,640.5,2,0121L17
1,43082,0084L17,0201L17,171107173,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4398.33,2,0121L17
1,43082,0084L17,0201L17,171107173,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2356.25,2,0121L17
1,43082,0084L17,0201L17,171107173,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,659.75,2,0121L17
1,43082,0084L17,0186L17,171106825,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4340,2,0121L17
1,43082,0084L17,0186L17,171106825,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2325,2,0121L17
1,43082,0084L17,0186L17,171106825,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,651,2,0121L17
1,43082,0084L17,0185L17,171106824,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4363.33,2,0121L17
1,43082,0084L17,0185L17,171106824,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2337.5,2,0121L17
1,43082,0084L17,0185L17,171106824,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,654.5,2,0121L17
1,43082,0084L17,0197L17,171107169,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4340,2,0121L17
1,43082,0084L17,0197L17,171107169,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2325,2,0121L17
1,43082,0084L17,0197L17,171107169,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,651,2,0121L17
1,43082,0084L17,0199L17,171107171,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4223.33,2,0121L17
1,43082,0084L17,0199L17,171107171,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2262.5,2,0121L17
1,43082,0084L17,0199L17,171107171,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,633.5,2,0121L17
1,43082,0084L17,0202L17,171107174,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4410,2,0121L17
1,43082,0084L17,0202L17,171107174,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2362.5,2,0121L17
1,43082,0084L17,0202L17,171107174,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,661.5,2,0121L17
1,43082,0084L17,0183L17,171106822,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4235,2,0121L17
1,43082,0084L17,0183L17,171106822,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2268.75,2,0121L17
1,43082,0084L17,0183L17,171106822,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,635.25,2,0121L17
1,43082,0084L17,0184L17,171106823,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4351.67,2,0121L17
1,43082,0084L17,0184L17,171106823,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2331.25,2,0121L17
1,43082,0084L17,0184L17,171106823,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,652.75,2,0121L17
1,43082,0084L17,0188L17,171106827,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4386.67,2,0121L17
1,43082,0084L17,0188L17,171106827,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2350,2,0121L17
1,43082,0084L17,0188L17,171106827,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,658,2,0121L17
1,43082,0084L17,0190L17,171107100,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4345.83,2,0121L17
1,43082,0084L17,0190L17,171107100,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2328.13,2,0121L17
1,43082,0084L17,0190L17,171107100,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,651.88,2,0121L17
1,43081,0053L17,0102L17,171207428,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1299.61,2,0111L17
1,43081,0053L17,0102L17,171207428,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,377.64,2,0111L17
1,43081,,0102L17,171207428,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1693.89,2,
1,43081,0053L17,0102L17,171207428,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1299.61,2,0111L17
1,43081,0053L17,0102L17,171207428,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,377.64,2,0111L17
1,43081,0053L17,0103L17,171207429,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1301.43,2,0111L17
1,43081,0053L17,0103L17,171207429,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,378.2,2,0111L17
1,43081,,0103L17,171207429,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1696.39,2,
1,43081,0053L17,0103L17,171207429,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1301.43,2,0111L17
1,43081,0053L17,0103L17,171207429,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,378.2,2,0111L17
1,43081,0053L17,0104L17,171207430,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1291.94,2,0111L17
1,43081,0053L17,0104L17,171207430,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,375.44,2,0111L17
1,43081,,0104L17,171207430,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1683.88,2,
1,43081,0053L17,0104L17,171207430,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1291.94,2,0111L17
1,43081,0053L17,0104L17,171207430,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,375.44,2,0111L17
1,43081,0053L17,0097L17,171207414,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1289.99,2,0111L17
1,43081,0053L17,0097L17,171207414,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,374.88,2,0111L17
1,43081,,0097L17,171207414,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1681.38,2,
1,43081,0053L17,0097L17,171207414,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1289.99,2,0111L17
1,43081,0053L17,0097L17,171207414,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,374.88,2,0111L17
1,43081,0053L17,0098L17,171207415,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1297.66,2,0111L17
1,43081,0053L17,0098L17,171207415,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,377.08,2,0111L17
1,43081,,0098L17,171207415,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1691.39,2,
1,43081,0053L17,0098L17,171207415,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1297.66,2,0111L17
1,43081,0053L17,0098L17,171207415,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,377.08,2,0111L17
1,43081,0053L17,0099L17,171207410,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1255.41,2,0111L17
1,43081,0053L17,0099L17,171207410,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,364.84,2,0111L17
1,43081,,0099L17,171207410,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1636.34,2,
1,43081,0053L17,0099L17,171207410,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1255.41,2,0111L17
1,43081,0053L17,0099L17,171207410,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,364.84,2,0111L17
1,43081,0053L17,0100L17,171207411,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1257.36,2,0111L17
1,43081,0053L17,0100L17,171207411,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,365.4,2,0111L17
1,43081,,0100L17,171207411,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1638.84,2,
1,43081,0053L17,0100L17,171207411,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1257.36,2,0111L17
1,43081,0053L17,0100L17,171207411,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,365.4,2,0111L17
1,43081,0053L17,0101L17,171207427,027,00.30-1219.0-COIL.,00.30-0036.0-COIL.,13,1,13,1234.35,2,0111L17
1,43081,0053L17,0101L17,171207427,027,00.30-1219.0-COIL.,00.30-0034.0-COIL.,4,1,4,358.68,2,0111L17
1,43081,,0101L17,171207427,027,00.30-1219.0-COIL.,00.30-0610.0-COIL.,1,1,1,1608.82,2,
1,43081,0053L17,0101L17,171207427,027,00.30-0610.0-COIL.,00.30-0036.0-COIL.,13,1,13,1234.35,2,0111L17
1,43081,0053L17,0101L17,171207427,027,00.30-0610.0-COIL.,00.30-0034.0-COIL.,4,1,4,358.68,2,0111L17
1,43070,,0164K17,170905788#,001,00.90-1219.0-COIL.,00.90-1219.0-COIL.,1,2,2,10390,1,
1,43070,,0164K17,170905788#,001,00.90-1219.0-COIL.,00.90-0372.0-COIL.,4,1,4,6341.4,1,
1,43070,,0164K17,170905788#,001,00.90-1219.0-COIL.,00.90-0152.0-COIL.,6,1,6,3886.68,1,
2,43082,0097K17,0164K17,170905788#,001,00.90-0372.0-COIL.,00.90-0372.0-0550.0,4375,1,4375,6341.4,1,0117L17
2,43082,0097K17,0164K17,170905788#,001,00.90-0152.0-COIL.,00.90-0152.0-0542.5,6632,1,6632,3886.68,1,0117L17
1,43082,0084L17,0177L17,171106884,015,02.30-1200.0-COIL.,02.30-0065.0-COIL.,18,2,36,9652.5,2,0121L17
2,43080,0070L17,0128L17,171006531,001,01.20-1219.0-COIL.,01.20-1219.0-2250.0,246,1,246,6356.64,2,0119L17
2,43080,,0128L17,171006531,001,01.20-1219.0-COIL.,01.20-1219.0-COIL.,1,1,1,2503.36,2,
1,43083,0070L17,0128L17,171006531,001,01.20-1219.0-COIL.,01.20-0149.0-COIL.,8,1,8,2447.92,2,0119L17
1,43083,0081L17,0144L17,171207420,001,01.20-1219.0-COIL.,01.20-0173.0-COIL.,7,3,21,9060.17,2,0120L17
1,43083,0095L17,0212L17,171207434,001,00.60-1219.0-COIL.,00.60-0256.0-COIL.,3,1,3,4309.38,2,0122L17
1,43083,0095L17,0212L17,171207434,001,00.60-1219.0-COIL.,00.60-0142.8-COIL.,1,1,1,801.27,2,0122L17
1,43083,0095L17,0212L17,171207434,001,00.60-1219.0-COIL.,00.60-0130.8-COIL.,2,1,2,1467.88,2,0122L17
1,43083,0095L17,0212L17,171207434,001,00.60-1219.0-COIL.,00.60-0034.0-COIL.,1,1,1,190.78,2,0122L17
1,43082,0082L17,0152L17,171207705#,008,01.00-0975.0-COIL.,01.00-0484.0-COIL.,2,2,4,7416.36,1,0164L17
1,43082,0154K17,0145L17,171207562#,008,01.00-0975.0-COIL.,01.00-0484.0-COIL.,2,2,4,7724.14,1,0123L17
1,43082,0082L17,0150L17,171207652#,008,01.00-0975.0-COIL.,01.00-0484.0-COIL.,2,2,4,7307.16,1,0164L17
1,43082,0154K17,0147L17,171207697#,008,01.00-0975.0-COIL.,01.00-0484.0-COIL.,2,2,4,8002.14,1,0123L17
1,43082,0154K17,0146L17,171207651#,008,01.00-0975.0-COIL.,01.00-0484.0-COIL.,2,2,4,8021.98,1,0123L17
1,43083,0084L17,0176L17,171106883,015,02.30-1200.0-COIL.,02.30-0065.0-COIL.,18,2,36,9418.5,2,0121L17
1,43083,0084L17,0191L17,171107101,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4445,2,0121L17
1,43083,0084L17,0191L17,171107101,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2381.25,2,0121L17
1,43083,0084L17,0191L17,171107101,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,666.75,2,0121L17
1,43083,0084L17,0193L17,171107103,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4375,2,0121L17
1,43083,0084L17,0193L17,171107103,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2343.75,2,0121L17
1,43083,0084L17,0193L17,171107103,015,02.30-1200.0-COIL.,02.30-0105.0-COIL.,1,1,1,656.25,2,0121L17
1,43083,0084L17,0194L17,171107104,015,02.30-1200.0-COIL.,02.30-0700.0-COIL.,1,1,1,4281.67,2,0121L17
1,43083,0084L17,0194L17,171107104,015,02.30-1200.0-COIL.,02.30-0375.0-COIL.,1,1,1,2293.75,2,0121L17
